event_time,event_type,product_id,category_id,category_code,brand,price,user_id,user_session
2019-10-09 16:10:27+00:00,purchase,5882968,1487580013841613016,,,7.33,600954627,0774a045-82f8-4631-93c6-9e4b1bd33fe4
2019-10-09 16:10:27+00:00,purchase,5882921,1487580013841613016,,,7.33,600954627,0774a045-82f8-4631-93c6-9e4b1bd33fe4
2019-10-09 16:10:27+00:00,purchase,5882920,1487580013841613016,,,7.33,600954627,0774a045-82f8-4631-93c6-9e4b1bd33fe4
2019-10-09 16:10:27+00:00,purchase,5882919,1487580013841613016,,,7.33,600954627,0774a045-82f8-4631-93c6-9e4b1bd33fe4
2019-10-09 16:17:41+00:00,view,5866553,1487580011283087468,,,12.7,554695475,cf59153d-8df9-4702-8477-d5212b4bcb92
2019-10-09 16:35:59+00:00,cart,26760,1487580013506068678,,ardell,4.97,556170887,ca89ea0c-b75d-4bb8-b3d7-fe1e03288174
2019-10-09 16:36:00+00:00,cart,26760,1487580013506068678,,ardell,4.97,556170887,ca89ea0c-b75d-4bb8-b3d7-fe1e03288174
2019-10-09 16:37:19+00:00,purchase,26760,1487580013506068678,,ardell,4.97,556170887,2a211be9-6921-4a16-8c1f-ebe5087de509
2019-10-09 18:33:25+00:00,view,5560756,1487580006300255120,,strong,207.94,614120353,ed5bb0c1-c500-464f-96f3-a500e1879015
2019-10-09 18:57:09+00:00,view,5866553,1487580011283087468,,,12.7,554695475,cf59153d-8df9-4702-8477-d5212b4bcb92
2019-10-09 19:25:11+00:00,view,5866553,1487580011283087468,,,12.7,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:25:24+00:00,cart,5866553,1487580011283087468,,,12.7,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:26:56+00:00,view,5732018,1487580007281722301,,domix,2.52,554695475,8eb99eec-9979-4ab0-a92a-c87d60985e74
2019-10-09 19:27:26+00:00,view,5732018,1487580007281722301,,domix,2.52,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:28:46+00:00,cart,5732018,1487580007281722301,,domix,2.52,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:32:11+00:00,cart,5732021,1487580007281722301,,domix,2.76,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:32:48+00:00,remove_from_cart,5883340,1487580005461394279,,bluesky,9.52,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:32:55+00:00,remove_from_cart,5732018,1487580007281722301,,domix,2.52,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:35:08+00:00,purchase,5732021,1487580007281722301,,domix,2.76,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 19:35:08+00:00,purchase,5866553,1487580011283087468,,,12.7,554695475,f28475ee-bc87-4946-b886-41cdfdde7bd0
2019-10-09 21:01:36+00:00,cart,5766289,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:03:50+00:00,cart,5766071,1487580013841613016,,,13.49,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:05:22+00:00,remove_from_cart,5766071,1487580013841613016,,,13.49,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:09:58+00:00,cart,5766306,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:10:42+00:00,cart,5766300,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:12:14+00:00,view,5766306,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:12:28+00:00,view,5766300,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:12:49+00:00,remove_from_cart,5766306,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:12:52+00:00,view,5766289,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:13:07+00:00,view,5766300,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:18:14+00:00,purchase,5766289,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:18:14+00:00,purchase,5766300,1487580013841613016,,,14.29,523284602,2d8474da-c313-46b7-9002-8a9a2aeff0e4
2019-10-09 21:56:20+00:00,view,5732020,1487580007281722301,,domix,4.11,426114323,e83b224a-4865-4494-8d9e-4f1e390f380a
2019-10-09 21:57:54+00:00,cart,5749720,1487580005092295511,,runail,4.44,426114323,e83b224a-4865-4494-8d9e-4f1e390f380a
2019-10-09 21:58:20+00:00,view,5859421,1487580005671109489,,masura,2.37,426114323,e83b224a-4865-4494-8d9e-4f1e390f380a
2019-10-09 21:58:38+00:00,cart,5859421,1487580005671109489,,masura,2.37,426114323,e83b224a-4865-4494-8d9e-4f1e390f380a
2019-10-09 21:59:43+00:00,remove_from_cart,5873631,2029082628195353599,,irisk,2.54,426114323,111d25fb-bebf-4818-8370-c109b1bf062a
2019-10-09 21:59:44+00:00,remove_from_cart,5873631,2029082628195353599,,irisk,2.54,426114323,111d25fb-bebf-4818-8370-c109b1bf062a
2019-10-09 22:01:14+00:00,view,5732020,1487580007281722301,,domix,4.11,426114323,bdb93127-b7b9-4a13-a7c2-c38869b204b1
2019-10-09 22:01:18+00:00,cart,5732020,1487580007281722301,,domix,4.11,426114323,bdb93127-b7b9-4a13-a7c2-c38869b204b1
2019-10-10 04:44:08+00:00,view,5769927,1487580013841613016,,kapous,4.22,555860848,a3d2f08e-60e4-4e84-af6e-05ea76b46406
2019-10-10 05:17:00+00:00,view,5843748,1487580008246412266,,,7.67,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:17:06+00:00,cart,5843748,1487580008246412266,,,7.67,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:18:16+00:00,view,5844144,1783999067156644376,,,8.06,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:18:22+00:00,cart,5844144,1783999067156644376,,,8.06,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:19:27+00:00,view,5844144,1783999067156644376,,,8.06,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:22:34+00:00,cart,5677237,1487580008263189483,,estel,10.4,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:23:31+00:00,purchase,5677237,1487580008263189483,,estel,10.4,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:23:31+00:00,purchase,5843748,1487580008246412266,,,7.67,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 05:23:31+00:00,purchase,5844144,1783999067156644376,,,8.06,545957015,6f300c1b-3ea8-42f1-8df2-7d4647f7e382
2019-10-10 06:26:06+00:00,view,5685350,1487580011903844485,,farmona,27.68,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:28:00+00:00,cart,5685340,1487580012021285001,,farmona,16.83,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:28:10+00:00,cart,5685340,1487580012021285001,,farmona,16.83,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:29:35+00:00,view,5862589,1487580005092295511,,beautix,15.71,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:30:10+00:00,view,5706777,1487580005092295511,,beautix,14.13,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:30:16+00:00,cart,5706777,1487580005092295511,,beautix,14.13,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:30:16+00:00,cart,5706777,1487580005092295511,,beautix,14.13,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:30:34+00:00,cart,5751383,1487580005092295511,,uno,10.32,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:36:04+00:00,purchase,5685340,1487580012021285001,,farmona,16.83,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:36:04+00:00,purchase,5706777,1487580005092295511,,beautix,14.13,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:36:04+00:00,purchase,5751383,1487580005092295511,,uno,10.32,482552416,8a60a805-833b-4ad9-827a-033cd6c118ac
2019-10-10 06:47:53+00:00,view,5849033,1487580005092295511,,uno,10.32,557032810,46d1e648-426b-4269-ac5e-2ddc63c185a1
2019-10-10 06:48:25+00:00,remove_from_cart,5810037,1487580005092295511,,,8.73,557032810,46d1e648-426b-4269-ac5e-2ddc63c185a1
2019-10-10 06:49:08+00:00,cart,5810037,1487580005092295511,,,8.73,557032810,46d1e648-426b-4269-ac5e-2ddc63c185a1
2019-10-10 06:51:09+00:00,purchase,8098,1487580006350586771,appliances.environment.vacuum,,1.11,557032810,46d1e648-426b-4269-ac5e-2ddc63c185a1
2019-10-10 06:51:09+00:00,purchase,5820270,1487580005268456287,,uno,26.83,557032810,46d1e648-426b-4269-ac5e-2ddc63c185a1
2019-10-10 06:51:09+00:00,purchase,5810037,1487580005092295511,,,8.73,557032810,46d1e648-426b-4269-ac5e-2ddc63c185a1
2019-10-10 06:52:01+00:00,view,5835769,1897124478404526487,,lianail,2.62,556630495,f6972a48-137f-418e-91a7-2012c4594aea
2019-10-10 06:52:28+00:00,cart,5835769,1897124478404526487,,lianail,2.62,556630495,139e4ace-c63d-4819-a5a2-348f5a77301e
2019-10-10 06:59:44+00:00,cart,5888956,1487580011652186237,,laboratorium,6.03,556630495,139e4ace-c63d-4819-a5a2-348f5a77301e
2019-10-10 07:01:10+00:00,view,5819639,1487580008162526182,,,30.78,554409797,8bf4bc93-8888-4a54-9f71-b550f72b1273
2019-10-10 07:01:49+00:00,cart,5819639,1487580008162526182,,,30.78,554409797,8bf4bc93-8888-4a54-9f71-b550f72b1273
2019-10-10 07:01:53+00:00,remove_from_cart,5787018,1487580006644188066,,,6.33,554409797,8bf4bc93-8888-4a54-9f71-b550f72b1273
2019-10-10 07:03:03+00:00,view,5889092,1720400165430363096,,,3.65,554409797,8bf4bc93-8888-4a54-9f71-b550f72b1273
2019-10-10 07:03:54+00:00,purchase,5741027,2035665444290953519,,,5.24,556630495,139e4ace-c63d-4819-a5a2-348f5a77301e
2019-10-10 07:03:54+00:00,purchase,5835769,1897124478404526487,,lianail,2.62,556630495,139e4ace-c63d-4819-a5a2-348f5a77301e
2019-10-10 07:03:54+00:00,purchase,5888956,1487580011652186237,,laboratorium,6.03,556630495,139e4ace-c63d-4819-a5a2-348f5a77301e
2019-10-10 07:06:45+00:00,view,5819639,1487580008162526182,,,30.78,554409797,8bf4bc93-8888-4a54-9f71-b550f72b1273
2019-10-10 07:08:46+00:00,purchase,5819639,1487580008162526182,,,30.78,554409797,8bf4bc93-8888-4a54-9f71-b550f72b1273
2019-10-10 07:19:18+00:00,purchase,5732020,1487580007281722301,,domix,4.11,426114323,742668fe-bba0-444c-bbc5-075b11ae4f61
2019-10-10 07:19:18+00:00,purchase,5749720,1487580005092295511,,runail,4.44,426114323,742668fe-bba0-444c-bbc5-075b11ae4f61
2019-10-10 07:19:18+00:00,purchase,5859421,1487580005671109489,,masura,2.37,426114323,742668fe-bba0-444c-bbc5-075b11ae4f61
2019-10-10 07:23:17+00:00,view,5843737,1487580008246412266,,,8.75,525577275,e70d0d9e-e478-47d4-8bd2-83d3938f358b
2019-10-10 07:23:44+00:00,view,5845372,1487580008246412266,,,7.0,525577275,61646585-26d2-48dd-a82a-40a3502b099b
2019-10-10 07:24:30+00:00,view,5843735,1783999067156644376,,,7.11,525577275,3281d74e-392b-44a1-a0e7-f36dadb733df
2019-10-10 07:26:02+00:00,view,5843750,1487580008246412266,,,7.71,525577275,c075a6f0-060d-4a21-ab8f-72492e5c1b9f
2019-10-10 07:26:39+00:00,view,5843784,1487580010293231679,,,7.38,525577275,9d3a5f3f-eeb8-44de-b1ef-eb29566f8327
2019-10-10 07:27:02+00:00,view,5843947,1487580008313521133,,,6.92,525577275,6381162e-433c-4983-bc45-6c4b63d8d128
2019-10-10 07:27:27+00:00,view,5843996,1487580008288355308,,,8.22,525577275,61646585-26d2-48dd-a82a-40a3502b099b
2019-10-10 07:27:38+00:00,view,5843997,1487580008246412266,,,7.87,525577275,f6002f34-e0e2-464f-a8ce-9c0fddf421c6
2019-10-10 07:44:15+00:00,view,5651986,1487580012927254698,,,5.68,385535638,556b7afa-3055-4467-a6a6-5053bd02b1da
2019-10-10 07:59:43+00:00,view,5678117,1588205336064425989,,estel,10.63,512991812,64a23adc-349f-470a-8229-683b134f7f08
2019-10-10 08:00:50+00:00,view,5678117,1588205336064425989,,estel,10.63,512991812,b1caafbf-66ac-466e-a957-5d49e36fdd6b
2019-10-10 08:03:14+00:00,view,5704385,1487580008246412266,,estel,6.11,555585990,25eab0b6-37a2-477e-9956-f16fd30b9788
2019-10-10 08:06:03+00:00,view,5852046,1487580008246412266,,insight,5.76,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:06:17+00:00,view,5703767,1487580008246412266,,estel,22.22,555585990,7028300c-08b0-4223-8e76-214be79468fb
2019-10-10 08:06:59+00:00,view,5852046,1487580008246412266,,insight,5.76,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:07:06+00:00,cart,5677424,1487580008246412266,,estel,7.14,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:07:06+00:00,cart,5852046,1487580008246412266,,insight,5.76,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:07:22+00:00,cart,5852045,1783999067156644376,,insight,5.76,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:08:17+00:00,cart,5677456,1487580008263189483,,estel,10.32,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:08:39+00:00,view,5770059,1487580013841613016,,kapous,2.81,555578054,4b2ca65f-80fb-4547-8b14-b1eac371ac34
2019-10-10 08:09:16+00:00,cart,5677403,1487580008313521133,,estel,5.08,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:10:18+00:00,cart,5850518,1487580010217734204,,insight,12.57,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:10:22+00:00,cart,5786522,1487580008313521133,,estel,7.46,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:11:32+00:00,cart,5770059,1487580013841613016,,kapous,2.81,555578054,4b2ca65f-80fb-4547-8b14-b1eac371ac34
2019-10-10 08:11:36+00:00,view,5713438,1487580009445982239,,,4.44,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:11:41+00:00,cart,5713438,1487580009445982239,,,4.44,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:15:17+00:00,purchase,5852046,1487580008246412266,,insight,5.76,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:15:17+00:00,purchase,5852045,1783999067156644376,,insight,5.76,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:15:17+00:00,purchase,5850518,1487580010217734204,,insight,12.57,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:15:17+00:00,purchase,5713438,1487580009445982239,,,4.44,555585238,3caf2c5b-0ce5-43b6-a603-b864c740320e
2019-10-10 08:15:48+00:00,view,5651986,1487580012927254698,,,5.68,385535638,9e425f54-7772-4b8c-8bed-2dda492f177a
2019-10-10 08:16:44+00:00,view,5808333,1487580013858390233,,kapous,0.95,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:17:00+00:00,view,5786522,1487580008313521133,,estel,7.46,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:18:07+00:00,cart,5808333,1487580013858390233,,kapous,0.95,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:18:23+00:00,cart,5770059,1487580013841613016,,kapous,2.81,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:18:25+00:00,cart,5808333,1487580013858390233,,kapous,0.95,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:18:53+00:00,view,5770059,1487580013841613016,,kapous,2.81,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:19:24+00:00,cart,5770059,1487580013841613016,,kapous,2.81,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:19:26+00:00,cart,5808333,1487580013858390233,,kapous,0.95,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:21:45+00:00,purchase,5808333,1487580013858390233,,kapous,0.95,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:21:45+00:00,purchase,5770059,1487580013841613016,,kapous,2.81,555578054,0d57a3ca-9c22-4987-bb82-86feb288def7
2019-10-10 08:27:43+00:00,remove_from_cart,5786522,1487580008313521133,,estel,7.46,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:35:02+00:00,purchase,5677456,1487580008263189483,,estel,10.32,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:35:02+00:00,purchase,5677424,1487580008246412266,,estel,7.14,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:35:02+00:00,purchase,5677403,1487580008313521133,,estel,5.08,555585990,aec5c522-fab0-4bae-9e32-bbc47c7c63f8
2019-10-10 08:36:46+00:00,view,5677025,1487580008246412266,,estel,7.94,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:37:01+00:00,cart,5677025,1487580008246412266,,estel,7.94,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:37:23+00:00,view,5676783,1783999067156644376,,estel,7.94,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:38:03+00:00,cart,5676783,1783999067156644376,,estel,7.94,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:38:38+00:00,view,5787135,1487580009445982239,,,3.17,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:38:43+00:00,cart,5787135,1487580009445982239,,,3.17,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:38:49+00:00,cart,5677025,1487580008246412266,,estel,7.94,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:38:55+00:00,cart,5787135,1487580009445982239,,,3.17,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:43:06+00:00,purchase,5676783,1783999067156644376,,estel,7.94,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:43:06+00:00,purchase,5677025,1487580008246412266,,estel,7.94,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:43:06+00:00,purchase,5787135,1487580009445982239,,,3.17,549145984,4fada7af-9a32-408a-8b02-51bfb4966877
2019-10-10 08:49:59+00:00,view,5706479,1487580013950664926,,irisk,11.35,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 08:58:36+00:00,view,5758502,1487580008758116352,,masura,3.48,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 08:59:53+00:00,view,5814046,1487580005092295511,,grattol,6.27,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 09:01:03+00:00,cart,5814046,1487580005092295511,,grattol,6.27,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 09:01:36+00:00,view,5754991,1487580005092295511,,,6.19,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 09:02:22+00:00,cart,5754991,1487580005092295511,,,6.19,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 09:03:19+00:00,view,5756761,1487580005268456287,,,6.35,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 09:05:20+00:00,view,5847353,1487580005268456287,,,5.08,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 09:09:49+00:00,cart,5789668,1487580005595612013,,,2.68,385207195,7d7f4080-83a3-43dc-b4e0-64dbca59c036
2019-10-10 09:41:57+00:00,view,5769927,1487580013841613016,,kapous,4.22,555860848,132a492c-7ee7-4a63-aa8d-7599a75d4a6c
2019-10-10 09:42:20+00:00,view,5767012,1487580006300255120,,kosmekka,25.08,509754907,911f152f-eb09-4e4c-a73e-a693630eb64b
2019-10-10 09:43:25+00:00,view,5877454,1487580006300255120,,jessnail,44.29,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:47:00+00:00,cart,5877454,1487580006300255120,,jessnail,44.29,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:47:05+00:00,cart,5877454,1487580006300255120,,jessnail,44.29,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:47:25+00:00,view,5773605,1487580006317032337,,irisk,1.9,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:49:02+00:00,cart,5695541,1487580006317032337,,,1.05,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:49:19+00:00,cart,5769186,1487580006317032337,,,1.27,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:51:09+00:00,view,5713016,1487580008011531230,,coifin,57.14,555547624,868c3dba-c911-4402-8b98-fa5e575c8706
2019-10-10 09:51:24+00:00,remove_from_cart,5877454,1487580006300255120,,jessnail,44.29,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:52:01+00:00,purchase,5877454,1487580006300255120,,jessnail,44.29,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:52:01+00:00,purchase,5769186,1487580006317032337,,,1.27,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:52:01+00:00,purchase,5695541,1487580006317032337,,,1.05,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:53:10+00:00,cart,5774871,1487580005671109489,,masura,1.73,509754907,5c2b46bf-d899-4451-88e8-bf03f81bf440
2019-10-10 09:53:21+00:00,view,5713017,1487580008011531230,,coifin,63.48,555547624,868c3dba-c911-4402-8b98-fa5e575c8706
2019-10-10 09:56:29+00:00,view,5713017,1487580008011531230,,coifin,63.48,555547624,c1142a8a-fa54-46ac-be8b-bc9ff3873d60
2019-10-10 09:58:21+00:00,view,5713017,1487580008011531230,,coifin,63.48,555547624,f4c5ca9b-f493-4b74-9f48-7ab6b71f284e
2019-10-10 10:18:24+00:00,view,5692610,1487580013841613016,,estel,5.79,544046613,ba39cceb-acfe-4288-913b-ed988fc7ac29
2019-10-10 10:22:56+00:00,view,5684914,1487580013841613016,,estel,5.79,544046613,2c66dbc7-be75-4616-825d-e5f688fe8872
2019-10-10 10:24:12+00:00,view,5692603,1487580013841613016,,estel,5.79,544046613,c7e67eeb-e43c-4724-8377-7cc63be63af3
2019-10-10 10:24:41+00:00,cart,5692603,1487580013841613016,,estel,5.79,544046613,c7e67eeb-e43c-4724-8377-7cc63be63af3
2019-10-10 10:25:02+00:00,cart,5692603,1487580013841613016,,estel,5.79,544046613,c7e67eeb-e43c-4724-8377-7cc63be63af3
2019-10-10 10:25:56+00:00,view,5829695,1487580013841613016,,concept,3.16,544046613,e47c83c1-05aa-46be-a492-cc33dc25a3e2
2019-10-10 10:26:02+00:00,view,5692610,1487580013841613016,,estel,5.79,544046613,f7ec0f36-7239-40cb-95e3-1e1d9bf29911
2019-10-10 10:27:11+00:00,cart,5692610,1487580013841613016,,estel,5.79,544046613,f7ec0f36-7239-40cb-95e3-1e1d9bf29911
2019-10-10 10:27:19+00:00,remove_from_cart,5692603,1487580013841613016,,estel,5.79,544046613,f7ec0f36-7239-40cb-95e3-1e1d9bf29911
2019-10-10 10:28:12+00:00,purchase,5692610,1487580013841613016,,estel,5.79,544046613,f7ec0f36-7239-40cb-95e3-1e1d9bf29911
2019-10-10 10:28:12+00:00,purchase,5692603,1487580013841613016,,estel,5.79,544046613,f7ec0f36-7239-40cb-95e3-1e1d9bf29911
2019-10-10 10:59:19+00:00,view,82962,1487580013053083824,stationery.cartrige,depilflax,3.02,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:01:16+00:00,cart,5892338,1487580013053083824,stationery.cartrige,profepil,2.7,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:01:26+00:00,cart,5892336,1487580013053083824,stationery.cartrige,profepil,2.7,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:01:50+00:00,cart,5657899,1487580013053083824,stationery.cartrige,,2.06,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:03:27+00:00,cart,5788783,1487580013053083824,stationery.cartrige,italwax,1.98,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:03:37+00:00,cart,24336,1487580013053083824,stationery.cartrige,depilflax,3.02,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:05:05+00:00,purchase,24336,1487580013053083824,stationery.cartrige,depilflax,3.02,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:05:05+00:00,purchase,5657899,1487580013053083824,stationery.cartrige,,2.06,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:05:05+00:00,purchase,5788783,1487580013053083824,stationery.cartrige,italwax,1.98,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:05:05+00:00,purchase,5892336,1487580013053083824,stationery.cartrige,profepil,2.7,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:05:05+00:00,purchase,5892338,1487580013053083824,stationery.cartrige,profepil,2.7,555540697,8817ba9c-c525-483f-af71-ae6e2c2d28a1
2019-10-10 11:25:18+00:00,purchase,5789668,1487580005595612013,,,2.68,385207195,079fb4fd-8ded-40e2-84b0-7ceaf8bbc8e1
2019-10-10 11:25:18+00:00,purchase,5814046,1487580005092295511,,grattol,6.27,385207195,079fb4fd-8ded-40e2-84b0-7ceaf8bbc8e1
2019-10-10 11:25:18+00:00,purchase,5754991,1487580005092295511,,,6.19,385207195,079fb4fd-8ded-40e2-84b0-7ceaf8bbc8e1
2019-10-10 12:12:35+00:00,view,5889092,1720400165430363096,,,3.65,554409797,a4e5055e-2aa3-476c-bf73-c7d20756a7aa
2019-10-10 12:43:02+00:00,cart,5769917,1487580013841613016,,kapous,3.65,520625572,061b1071-2213-42fb-8b3f-634581ac5fb2
2019-10-10 12:43:21+00:00,view,5769917,1487580013841613016,,kapous,3.65,520625572,061b1071-2213-42fb-8b3f-634581ac5fb2
2019-10-10 12:50:51+00:00,cart,5681705,1487580010628776014,,,2.54,525985764,edc83e5e-7e3a-4b89-97b4-74a148f90a72
2019-10-10 12:51:09+00:00,view,5858661,1487580008246412266,,,4.71,388638807,892f0591-cf1a-4707-b10a-9df369338614
2019-10-10 12:51:09+00:00,cart,5745312,1495705810662064688,,,2.54,525985764,edc83e5e-7e3a-4b89-97b4-74a148f90a72
